Day Type Name,division,delays,line,Month Name,reporting_category,Year,Quarter,month_date
Weekend,B DIVISION,13,A,August,Operating Conditions,2025,Qtr 3,2025-08-01
Weekend,B DIVISION,13,D,October,Operating Conditions,2024,Qtr 4,2024-10-01
Weekend,B DIVISION,13,E,December,Operating Conditions,2025,Qtr 4,2025-12-01
Weekend,B DIVISION,13,E,June,Operating Conditions,2021,Qtr 2,2021-06-01
Weekend,B DIVISION,13,E,June,Operating Conditions,2025,Qtr 2,2025-06-01
Weekend,B DIVISION,13,F,January,Operating Conditions,2022,Qtr 1,2022-01-01
Weekend,B DIVISION,13,F,March,Operating Conditions,2021,Qtr 1,2021-03-01
Weekend,B DIVISION,13,F,November,Operating Conditions,2020,Qtr 4,2020-11-01
Weekend,B DIVISION,13,JZ,April,Operating Conditions,2020,Qtr 2,2020-04-01
Weekend,B DIVISION,13,JZ,August,Operating Conditions,2021,Qtr 3,2021-08-01
Weekend,B DIVISION,13,M,April,Operating Conditions,2022,Qtr 2,2022-04-01
Weekend,B DIVISION,13,N,April,Operating Conditions,2025,Qtr 2,2025-04-01
Weekend,B DIVISION,13,R,August,Operating Conditions,2020,Qtr 3,2020-08-01
Weekend,B DIVISION,14,A,February,Operating Conditions,2025,Qtr 1,2025-02-01
Weekend,B DIVISION,14,C,June,Operating Conditions,2020,Qtr 2,2020-06-01
Weekend,B DIVISION,14,D,March,Operating Conditions,2020,Qtr 1,2020-03-01
Weekend,B DIVISION,14,E,March,Operating Conditions,2020,Qtr 1,2020-03-01
Weekend,B DIVISION,14,F,November,Operating Conditions,2024,Qtr 4,2024-11-01
Weekend,B DIVISION,14,G,January,Operating Conditions,2024,Qtr 1,2024-01-01
Weekend,B DIVISION,14,G,November,Operating Conditions,2025,Qtr 4,2025-11-01
Weekend,B DIVISION,14,G,September,Operating Conditions,2024,Qtr 3,2024-09-01
Weekend,B DIVISION,14,JZ,April,Operating Conditions,2024,Qtr 2,2024-04-01
Weekend,B DIVISION,14,JZ,August,Operating Conditions,2024,Qtr 3,2024-08-01
Weekend,B DIVISION,14,JZ,June,Operating Conditions,2022,Qtr 2,2022-06-01
Weekend,B DIVISION,14,JZ,May,Operating Conditions,2023,Qtr 2,2023-05-01
Weekend,B DIVISION,14,N,October,Operating Conditions,2024,Qtr 4,2024-10-01
Weekend,B DIVISION,14,Q,June,Operating Conditions,2025,Qtr 2,2025-06-01
Weekend,B DIVISION,14,R,July,Operating Conditions,2021,Qtr 3,2021-07-01
Weekend,B DIVISION,14,R,October,Operating Conditions,2025,Qtr 4,2025-10-01
Weekend,B DIVISION,15,E,April,Operating Conditions,2023,Qtr 2,2023-04-01
Weekend,B DIVISION,15,F,October,Operating Conditions,2025,Qtr 4,2025-10-01
Weekend,B DIVISION,15,G,April,Operating Conditions,2020,Qtr 2,2020-04-01
Weekend,B DIVISION,15,G,October,Operating Conditions,2025,Qtr 4,2025-10-01
Weekend,B DIVISION,15,G,September,Operating Conditions,2022,Qtr 3,2022-09-01
Weekend,B DIVISION,15,M,February,Operating Conditions,2023,Qtr 1,2023-02-01
Weekend,B DIVISION,15,R,January,Operating Conditions,2020,Qtr 1,2020-01-01
Weekend,B DIVISION,15,R,May,Operating Conditions,2025,Qtr 2,2025-05-01
Weekend,B DIVISION,15,R,September,Operating Conditions,2025,Qtr 3,2025-09-01
Weekend,B DIVISION,16,D,December,Operating Conditions,2021,Qtr 4,2021-12-01
Weekend,B DIVISION,16,F,September,Operating Conditions,2025,Qtr 3,2025-09-01
Weekend,B DIVISION,16,G,January,Operating Conditions,2022,Qtr 1,2022-01-01
Weekend,B DIVISION,16,JZ,March,Operating Conditions,2023,Qtr 1,2023-03-01
Weekend,B DIVISION,16,M,July,Operating Conditions,2023,Qtr 3,2023-07-01
Weekend,B DIVISION,16,R,August,Operating Conditions,2022,Qtr 3,2022-08-01
Weekend,B DIVISION,16,R,May,Operating Conditions,2021,Qtr 2,2021-05-01
Weekend,B DIVISION,16,S Rock,June,Operating Conditions,2022,Qtr 2,2022-06-01
Weekend,B DIVISION,17,E,December,Operating Conditions,2020,Qtr 4,2020-12-01
Weekend,B DIVISION,17,F,June,Operating Conditions,2022,Qtr 2,2022-06-01
Weekend,B DIVISION,17,JZ,January,Operating Conditions,2023,Qtr 1,2023-01-01
Weekend,B DIVISION,17,JZ,November,Operating Conditions,2022,Qtr 4,2022-11-01
Weekend,B DIVISION,17,JZ,September,Operating Conditions,2025,Qtr 3,2025-09-01
Weekend,B DIVISION,17,Q,June,Operating Conditions,2020,Qtr 2,2020-06-01
Weekend,B DIVISION,17,Q,March,Operating Conditions,2025,Qtr 1,2025-03-01
Weekend,B DIVISION,17,Q,May,Operating Conditions,2024,Qtr 2,2024-05-01
Weekend,B DIVISION,17,R,April,Operating Conditions,2021,Qtr 2,2021-04-01
Weekend,B DIVISION,17,S Rock,July,Operating Conditions,2022,Qtr 3,2022-07-01
Weekend,B DIVISION,18,D,August,Operating Conditions,2025,Qtr 3,2025-08-01
Weekend,B DIVISION,18,D,January,Operating Conditions,2025,Qtr 1,2025-01-01
Weekend,B DIVISION,18,D,October,Operating Conditions,2025,Qtr 4,2025-10-01
Weekend,B DIVISION,18,E,September,Operating Conditions,2021,Qtr 3,2021-09-01
Weekend,B DIVISION,18,F,September,Operating Conditions,2021,Qtr 3,2021-09-01
Weekend,B DIVISION,18,G,October,Operating Conditions,2023,Qtr 4,2023-10-01
Weekend,B DIVISION,18,JZ,August,Operating Conditions,2020,Qtr 3,2020-08-01
Weekend,B DIVISION,18,JZ,August,Operating Conditions,2022,Qtr 3,2022-08-01
Weekend,B DIVISION,18,JZ,February,Operating Conditions,2024,Qtr 1,2024-02-01
Weekend,B DIVISION,18,JZ,October,Operating Conditions,2021,Qtr 4,2021-10-01
Weekend,B DIVISION,18,L,October,Operating Conditions,2025,Qtr 4,2025-10-01
Weekend,B DIVISION,18,R,November,Operating Conditions,2020,Qtr 4,2020-11-01
Weekend,B DIVISION,19,D,August,Operating Conditions,2023,Qtr 3,2023-08-01
Weekend,B DIVISION,19,D,January,Operating Conditions,2023,Qtr 1,2023-01-01
Weekend,B DIVISION,19,D,June,Operating Conditions,2021,Qtr 2,2021-06-01
Weekend,B DIVISION,19,E,January,Operating Conditions,2023,Qtr 1,2023-01-01
Weekend,B DIVISION,19,E,July,Operating Conditions,2021,Qtr 3,2021-07-01
Weekend,B DIVISION,19,F,June,Operating Conditions,2024,Qtr 2,2024-06-01
Weekend,B DIVISION,19,F,November,Operating Conditions,2025,Qtr 4,2025-11-01
Weekend,B DIVISION,19,G,March,Operating Conditions,2025,Qtr 1,2025-03-01
Weekend,B DIVISION,19,JZ,November,Operating Conditions,2024,Qtr 4,2024-11-01
Weekend,B DIVISION,19,JZ,November,Operating Conditions,2025,Qtr 4,2025-11-01
Weekend,B DIVISION,19,L,November,Operating Conditions,2025,Qtr 4,2025-11-01
Weekend,B DIVISION,19,Q,January,Operating Conditions,2025,Qtr 1,2025-01-01
Weekend,B DIVISION,19,R,August,Operating Conditions,2024,Qtr 3,2024-08-01
Weekend,B DIVISION,20,C,May,Operating Conditions,2024,Qtr 2,2024-05-01
Weekend,B DIVISION,20,D,January,Operating Conditions,2022,Qtr 1,2022-01-01
Weekend,B DIVISION,20,D,September,Operating Conditions,2021,Qtr 3,2021-09-01
Weekend,B DIVISION,20,E,July,Operating Conditions,2024,Qtr 3,2024-07-01
Weekend,B DIVISION,20,G,August,Operating Conditions,2024,Qtr 3,2024-08-01
Weekend,B DIVISION,20,G,July,Operating Conditions,2025,Qtr 3,2025-07-01
Weekend,B DIVISION,20,JZ,June,Operating Conditions,2021,Qtr 2,2021-06-01
Weekend,B DIVISION,20,JZ,March,Operating Conditions,2021,Qtr 1,2021-03-01
Weekend,B DIVISION,20,Q,July,Operating Conditions,2025,Qtr 3,2025-07-01
Weekend,B DIVISION,20,R,March,Operating Conditions,2023,Qtr 1,2023-03-01
Weekend,B DIVISION,20,R,November,Operating Conditions,2024,Qtr 4,2024-11-01
Weekend,B DIVISION,20,R,November,Operating Conditions,2025,Qtr 4,2025-11-01
Weekend,B DIVISION,21,A,October,Operating Conditions,2025,Qtr 4,2025-10-01
Weekend,B DIVISION,21,D,July,Operating Conditions,2024,Qtr 3,2024-07-01
Weekend,B DIVISION,21,D,March,Operating Conditions,2021,Qtr 1,2021-03-01
Weekend,B DIVISION,21,E,August,Operating Conditions,2021,Qtr 3,2021-08-01
Weekend,B DIVISION,21,E,July,Operating Conditions,2020,Qtr 3,2020-07-01
Weekend,B DIVISION,21,F,July,Operating Conditions,2020,Qtr 3,2020-07-01
Weekend,B DIVISION,21,G,July,Operating Conditions,2022,Qtr 3,2022-07-01
Weekend,B DIVISION,21,JZ,October,Operating Conditions,2022,Qtr 4,2022-10-01
Weekend,B DIVISION,21,JZ,September,Operating Conditions,2022,Qtr 3,2022-09-01
Weekend,B DIVISION,21,R,December,Operating Conditions,2025,Qtr 4,2025-12-01
Weekend,B DIVISION,21,R,March,Operating Conditions,2020,Qtr 1,2020-03-01
Weekend,B DIVISION,22,F,February,Operating Conditions,2022,Qtr 1,2022-02-01
Weekend,B DIVISION,22,G,March,Operating Conditions,2023,Qtr 1,2023-03-01
Weekend,B DIVISION,22,JZ,December,Operating Conditions,2022,Qtr 4,2022-12-01
Weekend,B DIVISION,22,JZ,July,Operating Conditions,2021,Qtr 3,2021-07-01
Weekend,B DIVISION,22,JZ,November,Operating Conditions,2020,Qtr 4,2020-11-01
Weekend,B DIVISION,22,R,December,Operating Conditions,2020,Qtr 4,2020-12-01
Weekend,B DIVISION,23,A,May,Operating Conditions,2025,Qtr 2,2025-05-01
Weekend,B DIVISION,23,D,September,Operating Conditions,2025,Qtr 3,2025-09-01
Weekend,B DIVISION,23,E,July,Operating Conditions,2022,Qtr 3,2022-07-01
Weekend,B DIVISION,23,F,October,Operating Conditions,2021,Qtr 4,2021-10-01
Weekend,B DIVISION,23,F,September,Operating Conditions,2020,Qtr 3,2020-09-01
Weekend,B DIVISION,23,G,February,Operating Conditions,2025,Qtr 1,2025-02-01
Weekend,B DIVISION,23,G,November,Operating Conditions,2023,Qtr 4,2023-11-01
Weekend,B DIVISION,23,JZ,May,Operating Conditions,2022,Qtr 2,2022-05-01
Weekend,B DIVISION,23,R,December,Operating Conditions,2024,Qtr 4,2024-12-01
Weekend,B DIVISION,23,R,July,Operating Conditions,2020,Qtr 3,2020-07-01
Weekend,B DIVISION,23,R,November,Operating Conditions,2021,Qtr 4,2021-11-01
Weekend,B DIVISION,24,C,December,Operating Conditions,2024,Qtr 4,2024-12-01
Weekend,B DIVISION,24,C,January,Operating Conditions,2025,Qtr 1,2025-01-01
Weekend,B DIVISION,24,E,July,Operating Conditions,2023,Qtr 3,2023-07-01
Weekend,B DIVISION,24,F,July,Operating Conditions,2021,Qtr 3,2021-07-01
Weekend,B DIVISION,24,G,June,Operating Conditions,2022,Qtr 2,2022-06-01
Weekend,B DIVISION,24,G,June,Operating Conditions,2024,Qtr 2,2024-06-01
Weekend,B DIVISION,24,JZ,April,Operating Conditions,2023,Qtr 2,2023-04-01
Weekend,B DIVISION,24,JZ,December,Operating Conditions,2020,Qtr 4,2020-12-01
Weekend,B DIVISION,24,JZ,September,Operating Conditions,2021,Qtr 3,2021-09-01
Weekend,B DIVISION,24,N,February,Operating Conditions,2025,Qtr 1,2025-02-01
Weekend,B DIVISION,24,Q,August,Operating Conditions,2025,Qtr 3,2025-08-01
Weekend,B DIVISION,25,A,March,Operating Conditions,2021,Qtr 1,2021-03-01
Weekend,B DIVISION,25,D,July,Operating Conditions,2025,Qtr 3,2025-07-01
Weekend,B DIVISION,25,F,December,Operating Conditions,2020,Qtr 4,2020-12-01
Weekend,B DIVISION,25,F,June,Operating Conditions,2021,Qtr 2,2021-06-01
Weekend,B DIVISION,25,JZ,May,Operating Conditions,2020,Qtr 2,2020-05-01
Weekend,B DIVISION,25,JZ,September,Operating Conditions,2020,Qtr 3,2020-09-01
Weekend,B DIVISION,26,A,September,Operating Conditions,2025,Qtr 3,2025-09-01
Weekend,B DIVISION,26,C,February,Operating Conditions,2021,Qtr 1,2021-02-01
Weekend,B DIVISION,26,C,May,Operating Conditions,2020,Qtr 2,2020-05-01
Weekend,B DIVISION,26,F,October,Operating Conditions,2020,Qtr 4,2020-10-01
Weekend,B DIVISION,26,G,May,Operating Conditions,2023,Qtr 2,2023-05-01
Weekend,B DIVISION,26,JZ,December,Operating Conditions,2023,Qtr 4,2023-12-01
Weekend,B DIVISION,26,JZ,January,Operating Conditions,2024,Qtr 1,2024-01-01
Weekend,B DIVISION,26,R,September,Operating Conditions,2020,Qtr 3,2020-09-01
Weekend,B DIVISION,27,C,April,Operating Conditions,2025,Qtr 2,2025-04-01
Weekend,B DIVISION,27,C,February,Operating Conditions,2025,Qtr 1,2025-02-01
Weekend,B DIVISION,27,E,November,Operating Conditions,2021,Qtr 4,2021-11-01
Weekend,B DIVISION,27,G,December,Operating Conditions,2022,Qtr 4,2022-12-01
Weekend,B DIVISION,27,JZ,November,Operating Conditions,2021,Qtr 4,2021-11-01
Weekend,B DIVISION,27,JZ,September,Operating Conditions,2023,Qtr 3,2023-09-01
Weekend,B DIVISION,27,N,June,Operating Conditions,2025,Qtr 2,2025-06-01
Weekend,B DIVISION,27,N,May,Operating Conditions,2025,Qtr 2,2025-05-01
Weekend,B DIVISION,27,R,February,Operating Conditions,2024,Qtr 1,2024-02-01
Weekend,B DIVISION,27,R,January,Operating Conditions,2023,Qtr 1,2023-01-01
Weekend,B DIVISION,27,R,June,Operating Conditions,2024,Qtr 2,2024-06-01
Weekend,B DIVISION,28,A,May,Operating Conditions,2020,Qtr 2,2020-05-01
Weekend,B DIVISION,28,D,May,Operating Conditions,2021,Qtr 2,2021-05-01
Weekend,B DIVISION,28,D,November,Operating Conditions,2024,Qtr 4,2024-11-01
Weekend,B DIVISION,28,E,February,Operating Conditions,2023,Qtr 1,2023-02-01
Weekend,B DIVISION,28,E,January,Operating Conditions,2024,Qtr 1,2024-01-01
Weekend,B DIVISION,28,F,May,Operating Conditions,2020,Qtr 2,2020-05-01
Weekend,B DIVISION,28,F,May,Operating Conditions,2022,Qtr 2,2022-05-01
Weekend,B DIVISION,28,JZ,August,Operating Conditions,2023,Qtr 3,2023-08-01
Weekend,B DIVISION,28,JZ,March,Operating Conditions,2024,Qtr 1,2024-03-01
Weekend,B DIVISION,28,JZ,October,Operating Conditions,2020,Qtr 4,2020-10-01
Weekend,B DIVISION,28,Q,April,Operating Conditions,2020,Qtr 2,2020-04-01
Weekend,B DIVISION,29,D,October,Operating Conditions,2020,Qtr 4,2020-10-01
Weekend,B DIVISION,29,D,September,Operating Conditions,2024,Qtr 3,2024-09-01
Weekend,B DIVISION,29,F,July,Operating Conditions,2025,Qtr 3,2025-07-01
Weekend,B DIVISION,29,G,June,Operating Conditions,2020,Qtr 2,2020-06-01
Weekend,B DIVISION,29,Q,October,Operating Conditions,2025,Qtr 4,2025-10-01
Weekend,B DIVISION,29,R,June,Operating Conditions,2020,Qtr 2,2020-06-01
Weekend,B DIVISION,30,A,August,Operating Conditions,2020,Qtr 3,2020-08-01
Weekend,B DIVISION,30,C,August,Operating Conditions,2020,Qtr 3,2020-08-01
Weekend,B DIVISION,30,C,March,Operating Conditions,2025,Qtr 1,2025-03-01
Weekend,B DIVISION,30,E,December,Operating Conditions,2022,Qtr 4,2022-12-01
Weekend,B DIVISION,30,E,November,Operating Conditions,2022,Qtr 4,2022-11-01
Weekend,B DIVISION,30,G,October,Operating Conditions,2022,Qtr 4,2022-10-01
Weekend,B DIVISION,30,R,February,Operating Conditions,2023,Qtr 1,2023-02-01
Weekend,B DIVISION,31,A,February,Operating Conditions,2021,Qtr 1,2021-02-01
Weekend,B DIVISION,31,D,December,Operating Conditions,2024,Qtr 4,2024-12-01
Weekend,B DIVISION,31,D,January,Operating Conditions,2021,Qtr 1,2021-01-01
Weekend,B DIVISION,31,D,March,Operating Conditions,2023,Qtr 1,2023-03-01
Weekend,B DIVISION,31,E,January,Operating Conditions,2022,Qtr 1,2022-01-01
Weekend,B DIVISION,31,JZ,February,Operating Conditions,2021,Qtr 1,2021-02-01
Weekend,B DIVISION,31,JZ,October,Operating Conditions,2023,Qtr 4,2023-10-01
Weekend,B DIVISION,31,JZ,September,Operating Conditions,2024,Qtr 3,2024-09-01
Weekend,B DIVISION,31,L,January,Operating Conditions,2020,Qtr 1,2020-01-01
Weekend,B DIVISION,31,L,June,Operating Conditions,2020,Qtr 2,2020-06-01
Weekend,B DIVISION,31,M,February,Operating Conditions,2022,Qtr 1,2022-02-01
Weekend,B DIVISION,31,N,January,Operating Conditions,2025,Qtr 1,2025-01-01
Weekend,B DIVISION,32,C,October,Operating Conditions,2025,Qtr 4,2025-10-01
Weekend,B DIVISION,32,D,February,Operating Conditions,2022,Qtr 1,2022-02-01
Weekend,B DIVISION,32,F,August,Operating Conditions,2021,Qtr 3,2021-08-01
Weekend,B DIVISION,32,G,March,Operating Conditions,2024,Qtr 1,2024-03-01
Weekend,B DIVISION,32,N,July,Operating Conditions,2025,Qtr 3,2025-07-01
Weekend,B DIVISION,33,C,October,Operating Conditions,2020,Qtr 4,2020-10-01
Weekend,B DIVISION,33,F,September,Operating Conditions,2022,Qtr 3,2022-09-01
Weekend,B DIVISION,33,G,February,Operating Conditions,2023,Qtr 1,2023-02-01
Weekend,B DIVISION,33,N,March,Operating Conditions,2021,Qtr 1,2021-03-01
Weekend,B DIVISION,33,Q,December,Operating Conditions,2025,Qtr 4,2025-12-01
Weekend,B DIVISION,33,R,February,Operating Conditions,2020,Qtr 1,2020-02-01
Weekend,B DIVISION,34,A,September,Operating Conditions,2024,Qtr 3,2024-09-01
Weekend,B DIVISION,34,E,May,Operating Conditions,2021,Qtr 2,2021-05-01
Weekend,B DIVISION,34,E,October,Operating Conditions,2021,Qtr 4,2021-10-01
Weekend,B DIVISION,34,F,April,Operating Conditions,2021,Qtr 2,2021-04-01
Weekend,B DIVISION,34,F,August,Operating Conditions,2022,Qtr 3,2022-08-01
Weekend,B DIVISION,34,G,November,Operating Conditions,2022,Qtr 4,2022-11-01
Weekend,B DIVISION,34,JZ,February,Operating Conditions,2022,Qtr 1,2022-02-01
Weekend,B DIVISION,34,JZ,June,Operating Conditions,2024,Qtr 2,2024-06-01
Weekend,B DIVISION,35,C,November,Operating Conditions,2025,Qtr 4,2025-11-01
Weekend,B DIVISION,35,D,February,Operating Conditions,2021,Qtr 1,2021-02-01
Weekend,B DIVISION,35,E,December,Operating Conditions,2023,Qtr 4,2023-12-01
Weekend,B DIVISION,35,F,January,Operating Conditions,2023,Qtr 1,2023-01-01
Weekend,B DIVISION,35,F,July,Operating Conditions,2022,Qtr 3,2022-07-01
Weekend,B DIVISION,35,F,November,Operating Conditions,2021,Qtr 4,2021-11-01
Weekend,B DIVISION,35,F,September,Operating Conditions,2024,Qtr 3,2024-09-01
Weekend,B DIVISION,35,JZ,November,Operating Conditions,2023,Qtr 4,2023-11-01
Weekend,B DIVISION,35,R,June,Operating Conditions,2022,Qtr 2,2022-06-01
Weekend,B DIVISION,35,R,October,Operating Conditions,2023,Qtr 4,2023-10-01
Weekend,B DIVISION,36,A,April,Operating Conditions,2024,Qtr 2,2024-04-01
Weekend,B DIVISION,36,A,October,Operating Conditions,2020,Qtr 4,2020-10-01
Weekend,B DIVISION,36,D,May,Operating Conditions,2025,Qtr 2,2025-05-01
Weekend,B DIVISION,36,F,January,Operating Conditions,2024,Qtr 1,2024-01-01
Weekend,B DIVISION,36,Q,April,Operating Conditions,2024,Qtr 2,2024-04-01
Weekend,B DIVISION,36,R,August,Operating Conditions,2023,Qtr 3,2023-08-01
Weekend,B DIVISION,37,D,September,Operating Conditions,2020,Qtr 3,2020-09-01
Weekend,B DIVISION,37,G,September,Operating Conditions,2023,Qtr 3,2023-09-01
Weekend,B DIVISION,37,L,February,Operating Conditions,2020,Qtr 1,2020-02-01
Weekend,B DIVISION,38,C,August,Operating Conditions,2025,Qtr 3,2025-08-01
Weekend,B DIVISION,38,E,November,Operating Conditions,2023,Qtr 4,2023-11-01
Weekend,B DIVISION,38,JZ,January,Operating Conditions,2022,Qtr 1,2022-01-01
Weekend,B DIVISION,38,Q,November,Operating Conditions,2020,Qtr 4,2020-11-01
Weekend,B DIVISION,38,Q,September,Operating Conditions,2020,Qtr 3,2020-09-01
Weekend,B DIVISION,39,C,May,Operating Conditions,2021,Qtr 2,2021-05-01
Weekend,B DIVISION,39,C,November,Operating Conditions,2020,Qtr 4,2020-11-01
Weekend,B DIVISION,39,F,May,Operating Conditions,2025,Qtr 2,2025-05-01
Weekend,B DIVISION,39,G,June,Operating Conditions,2025,Qtr 2,2025-06-01
Weekend,B DIVISION,39,G,May,Operating Conditions,2025,Qtr 2,2025-05-01
Weekend,B DIVISION,39,JZ,July,Operating Conditions,2022,Qtr 3,2022-07-01
Weekend,B DIVISION,39,Q,April,Operating Conditions,2021,Qtr 2,2021-04-01
Weekend,B DIVISION,39,Q,October,Operating Conditions,2023,Qtr 4,2023-10-01
Weekend,B DIVISION,39,R,January,Operating Conditions,2024,Qtr 1,2024-01-01
Weekend,B DIVISION,40,E,March,Operating Conditions,2024,Qtr 1,2024-03-01
Weekend,B DIVISION,40,F,March,Operating Conditions,2024,Qtr 1,2024-03-01
Weekend,B DIVISION,40,G,March,Operating Conditions,2020,Qtr 1,2020-03-01
Weekend,B DIVISION,40,Q,January,Operating Conditions,2024,Qtr 1,2024-01-01
Weekend,B DIVISION,40,Q,July,Operating Conditions,2024,Qtr 3,2024-07-01
Weekend,B DIVISION,41,C,January,Operating Conditions,2021,Qtr 1,2021-01-01
Weekend,B DIVISION,41,F,December,Operating Conditions,2025,Qtr 4,2025-12-01
Weekend,B DIVISION,41,N,March,Operating Conditions,2025,Qtr 1,2025-03-01
Weekend,B DIVISION,41,R,December,Operating Conditions,2021,Qtr 4,2021-12-01
Weekend,B DIVISION,42,C,June,Operating Conditions,2025,Qtr 2,2025-06-01
Weekend,B DIVISION,42,F,March,Operating Conditions,2025,Qtr 1,2025-03-01
Weekend,B DIVISION,42,N,May,Operating Conditions,2024,Qtr 2,2024-05-01
Weekend,B DIVISION,42,N,November,Operating Conditions,2021,Qtr 4,2021-11-01
Weekend,B DIVISION,43,C,April,Operating Conditions,2021,Qtr 2,2021-04-01
Weekend,B DIVISION,43,E,February,Operating Conditions,2024,Qtr 1,2024-02-01
Weekend,B DIVISION,43,F,August,Operating Conditions,2024,Qtr 3,2024-08-01
Weekend,B DIVISION,43,F,July,Operating Conditions,2023,Qtr 3,2023-07-01
Weekend,B DIVISION,43,G,February,Operating Conditions,2022,Qtr 1,2022-02-01
Weekend,B DIVISION,43,G,November,Operating Conditions,2021,Qtr 4,2021-11-01
Weekend,B DIVISION,43,JZ,March,Operating Conditions,2022,Qtr 1,2022-03-01
Weekend,B DIVISION,43,L,February,Operating Conditions,2022,Qtr 1,2022-02-01
Weekend,B DIVISION,43,M,February,Operating Conditions,2020,Qtr 1,2020-02-01
Weekend,B DIVISION,43,N,November,Operating Conditions,2024,Qtr 4,2024-11-01
Weekend,B DIVISION,44,A,December,Operating Conditions,2024,Qtr 4,2024-12-01
Weekend,B DIVISION,44,F,August,Operating Conditions,2020,Qtr 3,2020-08-01
Weekend,B DIVISION,44,F,March,Operating Conditions,2023,Qtr 1,2023-03-01
Weekend,B DIVISION,44,G,February,Operating Conditions,2021,Qtr 1,2021-02-01
Weekend,B DIVISION,44,R,September,Operating Conditions,2022,Qtr 3,2022-09-01
Weekend,B DIVISION,45,D,October,Operating Conditions,2021,Qtr 4,2021-10-01
